0,time_ms,delta_ms,accel_ms2_x,accel_ms2_y,accel_ms2_z,mag_uT_x,mag_uT_y,mag_uT_z,gyro_degs_x,gyro_degs_y,gyro_degs_z,euler_deg_x,euler_deg_y,euler_deg_z,quaternion_w,quaternion_x,quaternion_y,quaternion_z,lin_accel_ms2_x,lin_accel_ms2_y,lin_accel_ms2_z,gravity_ms2_x,gravity_ms2_y,gravity_ms2_z
507,44.153999999999996,10,7.18,-4.79,2.2,-40.6875,7.1875,4.375,1.1222222222222222,-0.1922222222222222,0.8988888888888888,95.0,51.4375,58.6875,147456000.0,-154501120.0,-22282240.0,-161087488.0,-0.48,0.43,-0.97,7.66,-5.22,3.17
508,57.232,13,7.16,-4.85,2.14,-40.6875,8.5625,6.375,1.201111111111111,-0.2222222222222222,0.8733333333333333,94.0625,51.0625,58.4375,149045248.0,-153911296.0,-22790144.0,-160120832.0,-0.46,0.4,-1.07,7.63,-5.25,3.21
509,65.542,8,7.1,-4.88,2.03,-40.6875,8.5625,6.375,1.2744444444444445,-0.2644444444444444,0.8455555555555555,93.125,50.75,58.25,150585344.0,-153288704.0,-23314432.0,-159170560.0,-0.49,0.38,-1.22,7.59,-5.27,3.26
510,73.77799999999999,8,7.04,-4.87,1.84,-40.6875,8.5625,6.375,1.3322222222222222,-0.30777777777777776,0.8233333333333334,92.1875,50.4375,57.9375,152141824.0,-152649728.0,-23953408.0,-158203904.0,-0.51,0.41,-1.46,7.56,-5.29,3.3
511,84.086,10,7.07,-4.92,1.72,-40.6875,8.5625,6.375,1.3711111111111112,-0.3566666666666667,0.8155555555555556,91.25,50.1875,57.6875,153714688.0,-152027136.0,-24641536.0,-157204480.0,-0.45,0.38,-1.62,7.53,-5.3,3.35
512,94.139,10,7.09,-5.01,1.66,-40.6875,8.5625,6.375,1.4077777777777778,-0.4022222222222222,0.8133333333333334,90.3125,49.9375,57.4375,155287552.0,-151388160.0,-25395200.0,-156139520.0,-0.41,0.3,-1.72,7.5,-5.31,3.39
513,106.75500000000001,12,7.29,-5.18,1.54,-41.0625,10.5,4.6875,1.4377777777777778,-0.4488888888888889,0.8166666666666667,89.3125,49.6875,57.1875,156844032.0,-150749184.0,-26181632.0,-155074560.0,-0.18,0.14,-1.88,7.48,-5.33,3.43
514,113.73700000000001,6,7.4,-5.3,1.46,-41.0625,10.5,4.6875,1.4666666666666666,-0.49444444444444446,0.8266666666666667,88.3125,49.4375,56.9375,158433280.0,-150126592.0,-27049984.0,-153911296.0,-0.05,0.03,-2.01,7.45,-5.34,3.47
515,123.211,9,7.47,-5.35,1.31,-41.0625,10.5,4.6875,1.4966666666666666,-0.5422222222222223,0.83,87.3125,49.25,56.6875,160022528.0,-149504000.0,-27951104.0,-152698880.0,0.04,0.0,-2.19,7.43,-5.35,3.51
516,133.819,10,7.51,-5.4,1.3,-41.0625,10.5,4.6875,1.521111111111111,-0.5788888888888889,0.8277777777777777,86.25,49.0625,56.4375,161628160.0,-148865024.0,-28901376.0,-151453696.0,0.1,-0.04,-2.24,7.4,-5.35,3.54
517,143.75199999999998,9,7.65,-5.74,1.31,-41.0625,10.5,4.6875,1.5355555555555556,-0.6244444444444445,0.8155555555555556,85.1875,48.875,56.25,163217408.0,-148242432.0,-29917184.0,-150159360.0,0.26,-0.37,-2.27,7.38,-5.36,3.58
518,156.636,12,7.74,-5.85,1.35,-41.5,13.5,5.0625,1.548888888888889,-0.6822222222222222,0.7866666666666666,84.125,48.6875,56.0,164773888.0,-147636224.0,-30998528.0,-148832256.0,0.37,-0.49,-2.25,7.37,-5.36,3.61
519,164.373,7,7.75,-5.93,1.39,-41.5,13.5,5.0625,1.5444444444444445,-0.7577777777777778,0.7444444444444445,83.125,48.625,55.8125,166264832.0,-147062784.0,-32161792.0,-147488768.0,0.39,-0.56,-2.24,7.35,-5.36,3.63
520,174.151,9,7.89,-6.05,1.43,-41.5,13.5,5.0625,1.528888888888889,-0.8477777777777777,0.6911111111111111,82.125,48.5625,55.6875,167673856.0,-146554880.0,-33423360.0,-146112512.0,0.54,-0.69,-2.22,7.35,-5.35,3.65
521,183.74099999999999,9,7.9,-6.19,1.51,-41.5,13.5,5.0625,1.51,-0.9477777777777778,0.6366666666666667,81.125,48.5625,55.5625,169017344.0,-146096128.0,-34783232.0,-144703488.0,0.55,-0.84,-2.15,7.35,-5.35,3.66
522,193.774,10,7.95,-6.38,1.56,-41.5,13.5,5.0625,1.4944444444444445,-1.0655555555555556,0.5744444444444444,80.125,48.625,55.5,170262528.0,-145719296.0,-36257792.0,-143245312.0,0.59,-1.04,-2.1,7.36,-5.33,3.66
523,206.947,13,8.06,-6.51,1.65,-39.5625,14.1875,7.0625,1.4877777777777779,-1.1855555555555555,0.5088888888888888,79.125,48.75,55.4375,171458560.0,-145391616.0,-37912576.0,-141705216.0,0.68,-1.18,-2.0,7.37,-5.32,3.66
524,214.251,7,8.13,-6.71,1.64,-39.5625,14.1875,7.0625,1.4866666666666666,-1.3044444444444445,0.4488888888888889,78.125,48.9375,55.4375,172539904.0,-145145856.0,-39665664.0,-140165120.0,0.73,-1.41,-1.99,7.4,-5.3,3.64
525,223.643,9,8.16,-6.8,1.59,-39.5625,14.1875,7.0625,1.4833333333333334,-1.4155555555555555,0.39555555555555555,77.1875,49.1875,55.5625,173555712.0,-144932864.0,-41533440.0,-138575872.0,0.73,-1.52,-2.02,7.42,-5.27,3.61
526,234.347,10,8.22,-6.9,1.6,-39.5625,14.1875,7.0625,1.4855555555555555,-1.5122222222222221,0.35555555555555557,76.1875,49.5,55.625,174505984.0,-144769024.0,-43515904.0,-136953856.0,0.75,-1.65,-1.98,7.46,-5.25,3.58
527,243.807,9,8.12,-7.07,1.54,-39.5625,14.1875,7.0625,1.4877777777777779,-1.59,0.32666666666666666,75.25,49.875,55.8125,175407104.0,-144621568.0,-45580288.0,-135266304.0,0.62,-1.85,-2.0,7.5,-5.22,3.54
528,256.923,13,8.18,-7.07,1.53,-40.6875,16.0,7.875,1.491111111111111,-1.6455555555555557,0.3055555555555556,74.25,50.25,56.0,176259072.0,-144490496.0,-47693824.0,-133545984.0,0.64,-1.87,-1.97,7.54,-5.19,3.5
529,264.023,7,8.15,-7.03,1.45,-40.6875,16.0,7.875,1.478888888888889,-1.6722222222222223,0.3,73.3125,50.625,56.1875,177078272.0,-144375808.0,-49823744.0,-131809280.0,0.57,-1.86,-2.0,7.58,-5.17,3.45
530,273.611,9,8.19,-6.93,1.31,-40.6875,16.0,7.875,1.4455555555555555,-1.6666666666666667,0.31,72.3125,50.9375,56.4375,177864704.0,-144277504.0,-51920896.0,-130056192.0,0.57,-1.78,-2.09,7.62,-5.14,3.4
531,283.78999999999996,10,8.18,-6.72,0.99,-40.6875,16.0,7.875,1.3833333333333333,-1.6177777777777778,0.3333333333333333,71.375,51.3125,56.75,178601984.0,-144179200.0,-53903360.0,-128319488.0,0.52,-1.59,-2.36,7.65,-5.12,3.35
532,293.85499999999996,10,8.18,-6.56,0.89,-40.6875,16.0,7.875,1.3244444444444445,-1.5222222222222221,0.37777777777777777,70.375,51.5625,57.0625,179339264.0,-144064512.0,-55738368.0,-126599168.0,0.49,-1.45,-2.41,7.68,-5.11,3.31
533,306.971,13,8.23,-6.36,0.82,-38.875,17.5,9.1875,1.25,-1.3977777777777778,0.43,69.4375,51.8125,57.3125,180092928.0,-143949824.0,-57409536.0,-124928000.0,0.52,-1.26,-2.44,7.7,-5.1,3.26
534,314.82300000000004,7,8.27,-5.98,0.75,-38.875,17.5,9.1875,1.1522222222222223,-1.2422222222222221,0.4888888888888889,68.5625,51.9375,57.625,180830208.0,-143835136.0,-58818560.0,-123338752.0,0.55,-0.87,-2.47,7.72,-5.1,3.23
535,323.334,8,8.26,-5.85,0.75,-38.875,17.5,9.1875,1.0355555555555556,-1.0644444444444445,0.5411111111111111,67.6875,52.0,57.875,181551104.0,-143704064.0,-59965440.0,-121847808.0,0.53,-0.74,-2.45,7.72,-5.11,3.2
536,333.913,10,8.28,-5.71,0.71,-38.875,17.5,9.1875,0.9333333333333333,-0.8788888888888889,0.58,66.875,52.0,58.125,182272000.0,-143572992.0,-60866560.0,-120487936.0,0.55,-0.58,-2.47,7.72,-5.12,3.18
537,343.86499999999995,9,8.3,-5.58,0.74,-38.875,17.5,9.1875,0.8444444444444444,-0.6955555555555556,0.6,66.125,51.875,58.25,182992896.0,-143409152.0,-61538304.0,-119242752.0,0.58,-0.44,-2.43,7.71,-5.14,3.17
538,357.20099999999996,13,8.54,-5.37,0.82,-38.875,19.0,11.875,0.7611111111111111,-0.52,0.6,65.4375,51.75,58.375,183697408.0,-143228928.0,-62013440.0,-118145024.0,0.83,-0.2,-2.34,7.7,-5.16,3.17
539,369.19800000000004,11,8.67,-5.28,0.86,-38.875,19.0,11.875,0.6833333333333333,-0.3655555555555556,0.5733333333333334,64.875,51.625,58.4375,184369152.0,-142999552.0,-62324736.0,-117194752.0,0.98,-0.09,-2.32,7.68,-5.18,3.18
540,376.793,7,8.76,-5.18,0.89,-38.875,19.0,11.875,0.6077777777777778,-0.23333333333333334,0.5266666666666666,64.3125,51.4375,58.4375,185008128.0,-142753792.0,-62504960.0,-116391936.0,1.09,0.02,-2.3,7.67,-5.2,3.19
541,384.534,7,8.85,-5.07,1.0,-38.875,19.0,11.875,0.5266666666666666,-0.11555555555555555,0.45111111111111113,63.875,51.25,58.375,185581568.0,-142491648.0,-62603264.0,-115752960.0,1.2,0.15,-2.2,7.65,-5.22,3.21
542,393.901,9,8.85,-4.98,1.01,-38.875,19.0,11.875,0.44,-0.017777777777777778,0.36,63.5625,51.0625,58.25,186073088.0,-142213120.0,-62619648.0,-115294208.0,1.22,0.25,-2.21,7.63,-5.23,3.23
543,405.661,11,8.81,-4.9,1.02,-37.375,19.5625,13.875,0.3488888888888889,0.06888888888888889,0.2511111111111111,63.3125,50.9375,58.125,186466304.0,-141934592.0,-62570496.0,-115015680.0,1.2,0.33,-2.23,7.61,-5.24,3.25
544,413.10200000000003,7,8.82,-4.82,1.02,-37.375,19.5625,13.875,0.2611111111111111,0.14777777777777779,0.13555555555555557,63.1875,50.875,57.9375,186761216.0,-141672448.0,-62488576.0,-114917376.0,1.21,0.41,-2.25,7.6,-5.24,3.28
545,423.875,10,8.76,-4.71,0.93,-37.375,19.5625,13.875,0.15777777777777777,0.2222222222222222,0.013333333333333334,63.1875,50.75,57.75,186941440.0,-141410304.0,-62373888.0,-114999296.0,1.16,0.53,-2.36,7.6,-5.24,3.3
546,434.045,10,8.71,-4.65,1.03,-37.375,19.5625,13.875,0.044444444444444446,0.2922222222222222,-0.10111111111111111,63.25,50.75,57.5,186990592.0,-141180928.0,-62210048.0,-115277824.0,1.11,0.57,-2.29,7.59,-5.23,3.32
547,443.965,9,8.59,-4.64,1.12,-37.375,19.5625,13.875,-0.08333333333333333,0.3488888888888889,-0.21666666666666667,63.5,50.75,57.3125,186925056.0,-141000704.0,-61997056.0,-115736576.0,1.0,0.58,-2.22,7.59,-5.22,3.34
548,455.62,11,8.46,-4.53,1.32,-37.5,21.5,11.375,-0.21888888888888888,0.39666666666666667,-0.31777777777777777,63.8125,50.75,57.0625,186712064.0,-140886016.0,-61734912.0,-116342784.0,0.86,0.67,-2.04,7.59,-5.2,3.36
549,462.92,7,8.46,-4.5,1.46,-37.5,21.5,11.375,-0.3611111111111111,0.43222222222222223,-0.4033333333333333,64.25,50.8125,56.875,186384384.0,-140836864.0,-61423616.0,-117096448.0,0.86,0.68,-1.92,7.6,-5.18,3.38
550,474.038,11,8.51,-4.46,1.58,-37.5,21.5,11.375,-0.48777777777777775,0.45666666666666667,-0.46555555555555556,64.75,50.875,56.6875,185925632.0,-140886016.0,-61046784.0,-117964800.0,0.89,0.7,-1.8,7.61,-5.16,3.38
551,484.0,9,8.61,-4.43,1.71,-37.5,21.5,11.375,-0.5877777777777777,0.47555555555555556,-0.5033333333333333,65.3125,51.0,56.5625,185384960.0,-140984320.0,-60637184.0,-118898688.0,0.99,0.71,-1.67,7.62,-5.15,3.39
552,493.997,9,8.76,-4.33,1.95,-37.5,21.5,11.375,-0.6588888888888889,0.49444444444444446,-0.5244444444444445,65.9375,51.0625,56.5,184778752.0,-141131776.0,-60178432.0,-119881728.0,1.12,0.8,-1.44,7.63,-5.13,3.39
553,506.031,12,8.88,-4.3,2.02,-37.75,20.375,11.375,-0.7088888888888889,0.5088888888888888,-0.5233333333333333,66.5,51.125,56.375,184156160.0,-141312000.0,-59686912.0,-120881152.0,1.24,0.81,-1.37,7.64,-5.12,3.4
554,513.135,7,8.98,-4.4,2.11,-37.75,20.375,11.375,-0.7222222222222222,0.5311111111111111,-0.52,67.125,51.25,56.25,183517184.0,-141492224.0,-59146240.0,-121896960.0,1.33,0.7,-1.29,7.64,-5.1,3.4
555,523.9639999999999,10,9.29,-4.57,2.16,-37.75,20.375,11.375,-0.7088888888888889,0.5611111111111111,-0.5133333333333333,67.75,51.3125,56.125,182894592.0,-141639680.0,-58589184.0,-122912768.0,1.64,0.51,-1.24,7.65,-5.09,3.41
556,534.142,10,9.34,-4.65,2.14,-37.75,20.375,11.375,-0.6811111111111111,0.59,-0.5255555555555556,68.375,51.375,56.0,182304768.0,-141737984.0,-58032128.0,-123961344.0,1.67,0.42,-1.27,7.66,-5.07,3.42
557,544.014,9,9.32,-4.64,2.03,-37.75,20.375,11.375,-0.6344444444444445,0.6355555555555555,-0.5466666666666666,69.0,51.375,55.75,181714944.0,-141770752.0,-57475072.0,-125026304.0,1.65,0.41,-1.39,7.66,-5.05,3.43
558,557.295,13,9.21,-4.64,1.95,-39.6875,19.0625,10.25,-0.6055555555555555,0.6888888888888889,-0.5811111111111111,69.9375,51.4375,55.5,180895744.0,-141836288.0,-56623104.0,-126533632.0,1.54,0.38,-1.5,7.67,-5.03,3.45
559,564.899,7,8.61,-4.4,1.76,-39.6875,19.0625,10.25,-0.6022222222222222,0.7477777777777778,-0.6222222222222222,70.5625,51.5,55.125,180322304.0,-141737984.0,-56049664.0,-127729664.0,0.94,0.6,-1.72,7.67,-5.0,3.48
560,573.548,8,8.21,-4.19,1.68,-39.6875,19.0625,10.25,-0.6244444444444445,0.7966666666666666,-0.6611111111111111,71.3125,51.5625,54.75,179699712.0,-141606912.0,-55427072.0,-128991232.0,0.52,0.78,-1.82,7.68,-4.98,3.51
561,584.011,10,7.84,-3.94,1.64,-39.6875,19.0625,10.25,-0.6655555555555556,0.8333333333333334,-0.69,72.0625,51.5625,54.375,179044352.0,-141475840.0,-54771712.0,-130318336.0,0.15,1.0,-1.89,7.68,-4.95,3.54
562,594.063,10,7.23,-3.51,1.54,-39.6875,19.0625,10.25,-0.7466666666666667,0.8577777777777778,-0.7077777777777777,72.875,51.625,54.0625,178323456.0,-141393920.0,-54050816.0,-131694592.0,-0.45,1.41,-2.02,7.69,-4.92,3.56
563,607.2729999999999,13,6.99,-3.32,1.52,-38.5625,18.0,9.0,-0.8388888888888889,0.8688888888888889,-0.7088888888888889,73.6875,51.6875,53.75,177504256.0,-141393920.0,-53215232.0,-133136384.0,-0.7,1.57,-2.07,7.69,-4.9,3.59
564,614.641,7,6.83,-3.24,1.63,-38.5625,18.0,9.0,-0.9155555555555556,0.8555555555555555,-0.6955555555555556,74.5625,51.6875,53.4375,176652288.0,-141443072.0,-52379648.0,-134529024.0,-0.86,1.64,-1.97,7.69,-4.88,3.61
565,624.402,9,6.81,-3.2,1.8,-38.5625,18.0,9.0,-0.9644444444444444,0.8211111111111111,-0.6722222222222223,75.375,51.6875,53.25,175783936.0,-141557760.0,-51527680.0,-135888896.0,-0.88,1.65,-1.82,7.7,-4.86,3.62
566,634.051,9,7.15,-3.33,2.26,-38.5625,18.0,9.0,-0.9922222222222222,0.7577777777777778,-0.6366666666666667,76.1875,51.75,53.125,174882816.0,-141737984.0,-50675712.0,-137166848.0,-0.55,1.51,-1.36,7.7,-4.85,3.63
567,644.086,10,7.53,-3.53,2.52,-38.5625,18.0,9.0,-1.0,0.67,-0.5911111111111111,76.9375,51.8125,53.0625,173981696.0,-141983744.0,-49872896.0,-138346496.0,-0.17,1.31,-1.11,7.7,-4.84,3.64
568,657.313,13,7.97,-3.76,2.76,-39.6875,16.5625,8.5625,-0.9788888888888889,0.57,-0.5422222222222223,77.6875,51.8125,53.0625,173080576.0,-142295040.0,-49102848.0,-139444224.0,0.26,1.07,-0.87,7.71,-4.84,3.63
569,664.443,7,8.42,-4.05,2.98,-39.6875,16.5625,8.5625,-0.9522222222222222,0.47333333333333333,-0.49444444444444446,78.3125,51.875,53.0625,172212224.0,-142655488.0,-48414720.0,-140394496.0,0.7,0.78,-0.64,7.72,-4.83,3.62
570,674.1279999999999,9,9.26,-4.63,3.24,-39.6875,16.5625,8.5625,-0.9177777777777778,0.38222222222222224,-0.45555555555555555,78.9375,52.0,53.1875,171360256.0,-143048704.0,-47792128.0,-141230080.0,1.53,0.19,-0.37,7.72,-4.83,3.61
571,684.093,9,9.57,-4.82,3.4,-39.6875,16.5625,8.5625,-0.8766666666666667,0.3,-0.42333333333333334,79.5,52.0625,53.3125,170557440.0,-143458304.0,-47251456.0,-141967360.0,1.83,0.0,-0.18,7.73,-4.83,3.59
572,694.052,9,9.72,-4.96,3.46,-39.6875,16.5625,8.5625,-0.8288888888888889,0.2311111111111111,-0.4022222222222222,80.0625,52.1875,53.4375,169771008.0,-143884288.0,-46776320.0,-142639104.0,1.97,-0.13,-0.11,7.74,-4.83,3.57
573,707.194,13,9.66,-4.98,3.45,-42.25,14.6875,7.75,-0.7866666666666666,0.1711111111111111,-0.3933333333333333,80.75,52.25,53.625,168755200.0,-144392192.0,-46137344.0,-143540224.0,1.9,-0.15,-0.09,7.76,-4.82,3.55
574,714.5089999999999,7,9.46,-4.92,3.42,-42.25,14.6875,7.75,-0.7511111111111111,0.1288888888888889,-0.39666666666666667,81.1875,52.4375,53.8125,168001536.0,-144818176.0,-45793280.0,-144097280.0,1.68,-0.1,-0.09,7.77,-4.82,3.52
575,723.5899999999999,9,9.14,-4.88,3.34,-42.25,14.6875,7.75,-0.7388888888888889,0.09666666666666666,-0.4211111111111111,81.6875,52.5625,54.0,167215104.0,-145244160.0,-45498368.0,-144670720.0,1.35,-0.06,-0.15,7.78,-4.81,3.5
576,734.1560000000001,10,8.75,-4.74,3.29,-42.25,14.6875,7.75,-0.7466666666666667,0.07222222222222222,-0.4633333333333333,82.1875,52.75,54.125,166395904.0,-145686528.0,-45236224.0,-145244160.0,0.94,0.06,-0.17,7.8,-4.8,3.47
577,744.168,10,8.04,-4.36,3.22,-42.25,14.6875,7.75,-0.78,0.04555555555555556,-0.5088888888888888,82.75,52.9375,54.3125,165511168.0,-146161664.0,-45023232.0,-145850368.0,0.21,0.43,-0.21,7.83,-4.79,3.44
578,757.0219999999999,12,7.76,-4.2,3.16,-40.0625,14.375,8.5625,-0.8455555555555555,0.03111111111111111,-0.5577777777777778,83.3125,53.1875,54.5625,164593664.0,-146669568.0,-44843008.0,-146440192.0,-0.09,0.57,-0.23,7.85,-4.78,3.4
579,763.842,6,7.56,-4.08,3.16,-40.0625,14.375,8.5625,-0.9222222222222223,0.014444444444444444,-0.5966666666666667,83.9375,53.4375,54.75,163528704.0,-147243008.0,-44597248.0,-147111936.0,-0.31,0.67,-0.19,7.88,-4.76,3.36
580,774.674,10,7.21,-3.79,3.07,-40.0625,14.375,8.5625,-0.9933333333333333,-0.0011111111111111111,-0.6233333333333333,84.5625,53.75,55.0625,162398208.0,-147881984.0,-44351488.0,-147800064.0,-0.69,0.95,-0.23,7.9,-4.75,3.31
581,784.122,9,7.08,-3.71,3.09,-40.0625,14.375,8.5625,-1.0633333333333332,-0.01,-0.64,85.25,54.0,55.375,161202176.0,-148570112.0,-44040192.0,-148520960.0,-0.85,1.02,-0.17,7.93,-4.73,3.27
582,794.1850000000001,10,7.02,-3.64,3.08,-40.0625,14.375,8.5625,-1.1177777777777778,-0.01888888888888889,-0.64,86.0,54.3125,55.6875,159956992.0,-149307392.0,-43728896.0,-149225472.0,-0.94,1.08,-0.13,7.96,-4.72,3.21
583,807.3860000000001,13,7.01,-3.7,3.2,-42.0,13.1875,9.0,-1.1555555555555554,-0.03222222222222222,-0.6377777777777778,86.75,54.625,56.0625,158679040.0,-150077440.0,-43384832.0,-149929984.0,-0.97,1.0,0.03,7.99,-4.71,3.16
584,814.742,7,7.05,-3.89,3.27,-42.0,13.1875,9.0,-1.1688888888888889,-0.03888888888888889,-0.6355555555555555,87.4375,54.9375,56.5,157368320.0,-150847488.0,-43024384.0,-150618112.0,-0.97,0.8,0.17,8.02,-4.69,3.1
585,824.428,9,7.06,-3.97,3.29,-42.0,13.1875,9.0,-1.1566666666666667,-0.04777777777777778,-0.64,88.1875,55.1875,56.875,156073984.0,-151617536.0,-42696704.0,-151289856.0,-0.99,0.7,0.24,8.05,-4.68,3.05
586,834.219,9,7.03,-4.05,3.33,-42.0,13.1875,9.0,-1.0988888888888888,-0.057777777777777775,-0.6466666666666666,88.875,55.5,57.1875,154796032.0,-152338432.0,-42418176.0,-151945216.0,-1.05,0.61,0.33,8.08,-4.66,3.0
587,844.192,9,6.95,-4.28,3.25,-42.0,13.1875,9.0,-1.0277777777777777,-0.06555555555555556,-0.6533333333333333,89.625,55.875,57.5625,153567232.0,-153010176.0,-42188800.0,-152584192.0,-1.16,0.35,0.3,8.11,-4.64,2.94
588,857.264,13,6.88,-4.32,3.15,-43.375,11.6875,9.0,-0.9444444444444444,-0.058888888888888886,-0.6622222222222223,90.3125,56.1875,57.8125,152371200.0,-153600000.0,-42024960.0,-153223168.0,-1.26,0.28,0.24,8.14,-4.61,2.9
589,864.505,7,6.84,-4.32,3.12,-43.375,11.6875,9.0,-0.8744444444444445,-0.04111111111111111,-0.6633333333333333,90.9375,56.5,58.0,151240704.0,-154140672.0,-41893888.0,-153845760.0,-1.33,0.26,0.25,8.17,-4.59,2.86
590,874.229,9,6.88,-4.39,3.04,-43.375,11.6875,9.0,-0.8211111111111111,-0.012222222222222223,-0.6644444444444444,91.625,56.8125,58.1875,150159360.0,-154599424.0,-41795584.0,-154484736.0,-1.32,0.16,0.21,8.2,-4.56,2.82
591,884.207,9,6.88,-4.55,3.04,-43.375,11.6875,9.0,-0.7766666666666666,0.021111111111111112,-0.6611111111111111,92.25,57.125,58.3125,149094400.0,-155009024.0,-41697280.0,-155123712.0,-1.35,-0.02,0.24,8.23,-4.53,2.79
592,894.2639999999999,10,6.8,-4.71,3.09,-43.375,11.6875,9.0,-0.7388888888888889,0.06111111111111111,-0.6522222222222223,92.875,57.375,58.375,148078592.0,-155353088.0,-41582592.0,-155762688.0,-1.45,-0.21,0.32,8.26,-4.49,2.76
593,907.463,13,6.7,-4.83,3.09,-41.875,9.1875,9.0,-0.6833333333333333,0.08555555555555555,-0.6466666666666666,93.5,57.6875,58.375,147062784.0,-155648000.0,-41435136.0,-156467200.0,-1.58,-0.37,0.34,8.28,-4.46,2.74
594,915.3090000000001,7,6.9,-5.12,3.31,-41.875,9.1875,9.0,-0.6255555555555555,0.09555555555555556,-0.6444444444444445,94.125,57.9375,58.375,146145280.0,-155893760.0,-41385984.0,-157122560.0,-1.4,-0.69,0.58,8.31,-4.43,2.72
595,923.679,8,6.94,-5.23,3.4,-41.875,9.1875,9.0,-0.5688888888888889,0.07888888888888888,-0.6444444444444445,94.6875,58.1875,58.3125,145260544.0,-156106752.0,-41385984.0,-157728768.0,-1.39,-0.83,0.69,8.33,-4.39,2.7
596,934.355,10,6.96,-5.4,3.45,-41.875,9.1875,9.0,-0.5144444444444445,0.05333333333333334,-0.6433333333333333,95.25,58.5,58.25,144392192.0,-156286976.0,-41435136.0,-158318592.0,-1.4,-1.04,0.76,8.36,-4.35,2.69
597,944.219,9,6.96,-5.52,3.53,-41.875,9.1875,9.0,-0.4577777777777778,0.0044444444444444444,-0.6444444444444445,95.75,58.8125,58.1875,143572992.0,-156467200.0,-41566208.0,-158842880.0,-1.42,-1.2,0.86,8.38,-4.31,2.67
598,957.331,13,6.92,-5.75,3.5,-42.5625,8.25,9.0,-0.41,-0.05444444444444444,-0.6344444444444445,96.25,59.125,58.1875,142770176.0,-156663808.0,-41762816.0,-159334400.0,-1.49,-1.47,0.85,8.41,-4.27,2.65
599,964.9649999999999,7,6.86,-5.84,3.49,-42.5625,8.25,9.0,-0.3288888888888889,-0.11555555555555555,-0.6155555555555555,96.6875,59.4375,58.125,142032896.0,-156860416.0,-42041344.0,-159727616.0,-1.57,-1.6,0.86,8.44,-4.23,2.62
600,974.767,9,6.86,-5.83,3.45,-42.5625,8.25,9.0,-0.24333333333333335,-0.18444444444444444,-0.5844444444444444,97.0625,59.75,58.125,141361152.0,-157040640.0,-42418176.0,-160022528.0,-1.6,-1.63,0.85,8.47,-4.19,2.6
601,984.275,9,6.75,-5.77,3.3,-42.5625,8.25,9.0,-0.18,-0.24,-0.5322222222222223,97.375,60.0625,58.1875,140771328.0,-157237248.0,-42844160.0,-160235520.0,-1.74,-1.62,0.72,8.5,-4.15,2.57
602,994.309,10,6.71,-5.73,3.24,-42.5625,8.25,9.0,-0.11888888888888889,-0.2922222222222222,-0.46111111111111114,97.625,60.375,58.25,140279808.0,-157450240.0,-43286528.0,-160350208.0,-1.81,-1.6,0.69,8.52,-4.12,2.54
603,1007.5620000000001,13,6.73,-5.77,3.11,-43.0,6.5,10.1875,-0.043333333333333335,-0.32666666666666666,-0.36666666666666664,97.75,60.625,58.375,139902976.0,-157646848.0,-43745280.0,-160366592.0,-1.81,-1.68,0.59,8.54,-4.09,2.52
604,1014.8699999999999,7,6.77,-5.68,2.98,-43.0,6.5,10.1875,0.07,-0.35555555555555557,-0.2511111111111111,97.8125,60.8125,58.5,139689984.0,-157827072.0,-44236800.0,-160251904.0,-1.79,-1.61,0.49,8.56,-4.07,2.49
605,1024.254,9,6.84,-5.52,2.81,-43.0,6.5,10.1875,0.19,-0.37333333333333335,-0.11777777777777777,97.75,61.0,58.625,139657216.0,-157958144.0,-44711936.0,-160006144.0,-1.73,-1.46,0.33,8.57,-4.05,2.47
606,1034.3439999999998,10,6.84,-5.41,2.69,-43.0,6.5,10.1875,0.29555555555555557,-0.39111111111111113,0.034444444444444444,97.5625,61.0625,58.8125,139821056.0,-158072832.0,-45170688.0,-159629312.0,-1.74,-1.35,0.24,8.58,-4.05,2.45
607,1044.286,9,6.8,-5.34,2.6,-43.0,6.5,10.1875,0.4011111111111111,-0.39222222222222225,0.19,97.1875,61.125,59.0,140181504.0,-158138368.0,-45596672.0,-159121408.0,-1.78,-1.28,0.17,8.58,-4.05,2.43
608,1057.408,13,6.76,-5.32,2.49,-43.25,5.75,10.5625,0.4988888888888889,-0.4022222222222222,0.34,96.75,61.0625,59.25,140738560.0,-158187520.0,-45989888.0,-158482432.0,-1.81,-1.25,0.07,8.58,-4.07,2.42
609,1064.5690000000002,7,6.76,-5.32,2.47,-43.25,5.75,10.5625,0.6077777777777778,-0.42,0.4766666666666667,96.1875,60.9375,59.5,141459456.0,-158187520.0,-46366720.0,-157712384.0,-1.81,-1.22,0.07,8.57,-4.1,2.4
610,1074.369,9,6.77,-5.34,2.44,-43.25,5.75,10.5625,0.7611111111111111,-0.45,0.5833333333333334,95.5,60.8125,59.8125,142376960.0,-158138368.0,-46809088.0,-156811264.0,-1.78,-1.21,0.03,8.56,-4.13,2.4
611,1084.333,9,6.83,-5.41,2.45,-43.25,5.75,10.5625,0.9344444444444444,-0.49777777777777776,0.6677777777777778,94.6875,60.625,60.0,143458304.0,-158023680.0,-47333376.0,-155762688.0,-1.71,-1.24,0.05,8.54,-4.16,2.39
